HART ID,Region,DHB ID,DHB Name,Campus ID,Campus Name,Building Name,Highest Building Service,Year Built,"Number of storeys 
(Ground floor and up)","Basement floors 
(Floors below ground floor)",Total # Floors,GFA,Condition Grade,Condition,%NBS,Graded NBS,Seismic IL,Seismic Zone
10769,Southern,17,South Canterbury,67,Timaru Hospital,Kensington,Mental Health,1986,1,1,2,1647,Average,2.27,NSA,NA,IL3,Medium Zone
10756,Southern,17,South Canterbury,67,Timaru Hospital,Cafe & Kitchen,Administration,1993,2,1,3,1251,Good,1.53,NSA,NA,IL2,Medium Zone
10771,Southern,17,South Canterbury,67,Timaru Hospital,Laundry,Administration,1950,2,1,3,1141,Very Good,1,0.13,E,IL2,Medium Zone
10764,Southern,17,South Canterbury,67,Timaru Hospital,Energy Centre,Industrial,1982,4,0,4,930,Poor,3.18,0.5,C,IL4,Medium Zone
10778,Southern,17,South Canterbury,67,Timaru Hospital,Stores,Administration,1962,3,0,3,727,Very Good,1,0.15,E,IL3,Medium Zone
10774,Southern,17,South Canterbury,67,Timaru Hospital,Orthotics,Hospital,1940,2,0,2,570,Average,2.82,NSA,NA,IL2,Medium Zone
10777,Southern,17,South Canterbury,67,Timaru Hospital,Records Building,Administration,2016,1,0,1,408,Very Good,1,NSA,NA,IL2,Medium Zone
10763,Southern,17,South Canterbury,67,Timaru Hospital,Education Centre,Administration,2004,1,0,1,325,Very Good,0.88,NSA,NA,IL2,Medium Zone
10772,Southern,17,South Canterbury,67,Timaru Hospital,MRI Scanner Suite,Administration,2014,1,0,1,232,Very Good,0.88,NSA,NA,IL3,Medium Zone
10757,Southern,17,South Canterbury,67,Timaru Hospital,Chapel,Administration,1968,1,0,1,145,Good,1.53,NSA,NA,IL3,Medium Zone
10773,Southern,17,South Canterbury,67,Timaru Hospital,Occupational Therapy,Administration,1998,1,0,1,95,Good,1.84,NSA,NA,IL2,Medium Zone
10775,Southern,17,South Canterbury,67,Timaru Hospital,OT Storage garage,Administration,2010,1,0,1,36,Very Good,1,NSA,NA,IL1,Medium Zone
10768,Southern,17,South Canterbury,67,Timaru Hospital,Gas Enclosure,Industrial,1998,1,0,1,31,Average,2.31,NSA,NA,IL2,Medium Zone
10761,Southern,17,South Canterbury,67,Timaru Hospital,Dangerous Goods,Industrial,1980,1,0,1,11,Very Good,1,NSA,NA,IL1,Medium Zone
10776,Southern,17,South Canterbury,67,Timaru Hospital,Pharmacy,Administration,1993,1,0,1,0,Good,1.17,NSA,NA,IL3,Medium Zone
20005,Southern,17,South Canterbury,67,Timaru Hospital,Site Wide Tunnels,#N/A,1978,0,1,1,0,NO DATA,NO DATA,1,A,-,Medium Zone
10786,Southern,7,Southern,68,Dunedin Hospital,Ward Block,Hospital,1976,10,1,11,50258,NO DATA,NO DATA,1,A,IL4,Low Zone
10781,Southern,7,Southern,68,Dunedin Hospital,Clinical Services,Hospital,1966,7,1,8,14816,NO DATA,NO DATA,1,A,IL4,Low Zone
10782,Southern,7,Southern,68,Dunedin Hospital,Fraser Building,Hospital,1946,3,1,4,9090,NO DATA,NO DATA,1,A,IL3,Low Zone
10784,Southern,7,Southern,68,Dunedin Hospital,Oncology ,Hospital,1993,3,1,4,6103,Average,2.49,1,A,IL4,Low Zone
10780,Southern,7,Southern,68,Dunedin Hospital,Children's Pavilion,Hospital,1945,4,1,5,4482,Poor,3.12,0.67,B,IL3,Low Zone
10785,Southern,7,Southern,68,Dunedin Hospital,Psych Services,Hospital,1936,3,1,4,3635,Average,3,1,A,IL2,Low Zone
10779,Southern,7,Southern,68,Dunedin Hospital,Boiler House,Industrial,1956,1,0,1,1478,NO DATA,NO DATA,1,A,IL4,Low Zone
10783,Southern,7,Southern,68,Dunedin Hospital,Building 1 - 38 Leith Street,Administration,1956,1,0,1,1042,Average,2.44,1,A,IL4,Low Zone
20087,Southern,7,Southern,68,Dunedin Hospital,Building 2 - 38 Leith Street ,Administration,1956,2,0,2,1042,NO DATA,NO DATA,1,A,IL4,Low Zone
20088,Southern,7,Southern,68,Dunedin Hospital,Building 3 - 159 Castle Street,Administration,1976,1,0,1,1042,NO DATA,NO DATA,1,A,IL4,Low Zone
10788,Southern,7,Southern,69,Dunstan,Main Block,Hospital,2005,1,0,1,4794,Very Good,0.98,1,A,IL3,Medium Zone
10789,Southern,7,Southern,69,Dunstan,Mental Health Building,Nil,1970,1,0,1,714,Average,2.17,1,A,IL2,Medium Zone
10787,Southern,7,Southern,69,Dunstan,Kitchen Block,Nil,1958,1,0,1,346,Average,2.25,1,A,IL2,Medium Zone
20090,Southern,7,Southern,69,Dunstan,Doctors Residence,Nil,1910,1,0,1,346,NO DATA,NO DATA,0.33,D,IL2,Medium Zone
10790,Southern,7,Southern,69,Dunstan,Staff residences (House 1),Nil,1958,1,0,1,89,Good,1.61,0.9,A,IL2,Medium Zone
20089,Southern,7,Southern,69,Dunstan,Staff residences (House 2),Nil,1958,1,0,1,89,NO DATA,NO DATA,0.9,A,IL2,Medium Zone
10791,Southern,7,Southern,70,Gore,Gore Hospital,Hospital,1940,0,0,0,0,NO DATA,NO DATA,NSA,NA,IL2,Medium Zone
10792,Southern,7,Southern,71,Lakes,Hospital,Hospital,1989,1,0,1,3317,NO DATA,NO DATA,1.1,A+,IL3,High Zone
10797,Southern,7,Southern,72,Southland Hospital,Clinical Services,Hospital,2004,2,0,2,23140,NO DATA,NO DATA,1.03,A+,IL4,Medium Zone
10805,Southern,7,Southern,72,Southland Hospital,Obstetrics Building,Nil,1978,3,0,3,6831,NO DATA,NO DATA,0.2,D,IL2,Medium Zone
10800,Southern,7,Southern,72,Southland Hospital,Elm Court,Hospital,1997,1,0,1,3711,NO DATA,NO DATA,1.16,A+,IL3,Medium Zone
10798,Southern,7,Southern,72,Southland Hospital,Community Services Building ,Hospital,1982,1,0,1,2212,Average,2.76,1.26,A+,IL3,Medium Zone
10804,Southern,7,Southern,72,Southland Hospital,Nurses Home,Nil,1936,2,0,2,2049,NO DATA,NO DATA,0.2,D,IL2,Medium Zone
10802,Southern,7,Southern,72,Southland Hospital,Southland Hospital Inpatient Mental Health,Mental Health,2004,1,0,1,1740,Average,2.54,1.16,A+,IL2,Medium Zone
10793,Southern,7,Southern,72,Southland Hospital,Administration Building,Nil,1937,1,0,1,1056,Good,1.24,0.67,B,IL2,Medium Zone
10799,Southern,7,Southern,72,Southland Hospital,Doctors Accommodation,Residential,1954,1,0,1,893,Average,2.35,0.76,B,IL2,Medium Zone
10801,Southern,7,Southern,72,Southland Hospital,Garage,Administration,1970,1,0,1,827,NO DATA,NO DATA,0.65,C,IL2,Medium Zone
10796,Southern,7,Southern,72,Southland Hospital,Bulk Store,Administration,1973,2,0,2,669,NO DATA,NO DATA,1,A,IL2,Medium Zone
10794,Southern,7,Southern,72,Southland Hospital,Boiler House,Industrial,1964,1,0,1,617,Average,2.6,0.25,D,IL4,Medium Zone
10806,Southern,7,Southern,72,Southland Hospital,Well Child Building,Nil,1939,1,0,1,280,Average,2.2,0.18,E,IL2,Medium Zone
10803,Southern,7,Southern,72,Southland Hospital,Mortuary,Administration,1972,1,0,1,258,Good,1.14,0.54,C,IL2,Medium Zone
10795,Southern,7,Southern,72,Southland Hospital,Boiler House Chimney,Industrial,1964,1,0,1,0,Average,2.2,0.275,D,IL4,Medium Zone
10807,Southern,7,Southern,73,Stewart Island,Stewart Island,Hospital,1994,1,0,1,314.7,Good,1.68,1,A,IL2,Low Zone
10808,Southern,7,Southern,74,Tokanui,Tokanui,Hospital,1960,1,0,1,99.8,Average,2.35,0.85,A,IL2,Low Zone
10817,Southern,7,Southern,75,Wakari,Main Block,Community Hospital,1956,4,0,4,12463,Poor,3.09,1,A,IL3,Low Zone
10810,Southern,7,Southern,75,Wakari,Helensburgh House,Hospital,1955,5,1,6,5623,NO DATA,NO DATA,1,A,IL3,Low Zone
10814,Southern,7,Southern,75,Wakari,Ward 9A & 9B (all areas),Mental Health,1992,1,0,1,2595,Average,2.5,1,A,IL3,Low Zone
10815,Southern,7,Southern,75,Wakari,Ward 9C,Mental Health,1956,2,1,3,2449,Good,2,1,A,IL3,Low Zone
10818,Southern,7,Southern,75,Wakari,Transport Building,Administration,1956,1,0,1,1302,Good,1.57,1,A,IL2,Low Zone
10809,Southern,7,Southern,75,Wakari,Boiler House,Administration,1956,1,0,1,843,Poor,3.08,1,A,IL4,Low Zone
10811,Southern,7,Southern,75,Wakari,Māori Mental Health,Mental Health,1972,1,0,1,293,Good,1.45,1,A,IL2,Low Zone
10813,Southern,7,Southern,75,Wakari,Rehab Flats,Hospital,1979,1,0,1,287,Good,1.51,1,A,IL2,Low Zone
10812,Southern,7,Southern,75,Wakari,Padget House,Mental Health,1970,1,0,1,239,Good,1.45,1,A,IL2,Low Zone
10816,Southern,7,Southern,75,Wakari,Early Childcare Centre (was chapel),Administration,1956,1,0,1,230,NO DATA,NO DATA,1,A,IL2,Low Zone
10895,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,Ward Block,Hospital,1982,,,3,9058,Average,2.34,0.74,B,IL4,High Zone
10834,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,"Clinical Services - Ambulance Bay, Day of Surgery unit, Emergency, Finance, Information Services, Change Rooms, Medical Records, Outpatients, Pathology Laboratory, Pharmacy, Mortuary",Hospital,1982,,,1,5411,Average,2.35,0.74,B,IL4,High Zone
10872,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,Morris Adair,Nil,1965,,,-,4032,NO DATA,NO DATA,0.2,D,IL2,High Zone
10833,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,"Clinical services - Main Entry, Entry Canopy, Cafe, Chapel, Corridors and Maternity",Hospital,1982,,,1,2299,Average,2.1,0.74,B,IL4,High Zone
10856,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,"Engineering, Orthotics",Hospital,1965,,,-,2029,NO DATA,NO DATA,0.7,B,IL2,High Zone
10849,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,"Clinical Services - Theatre CSSD, Theatre ",Hospital,1982,,,1,1771,Average,2.52,0.74,B,IL4,High Zone
10887,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,TaiDHB Gisborne Psychiatric,Mental Health,1982,,,1,1609,Average,2.94,0.74,B,IL4,High Zone
10868,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,Laundry ,Administration,1965,,,-,1573,NO DATA,NO DATA,0.2,D,IL4,High Zone
10862,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,"Hospital Stores, Corridors",Administration,1965,,,-,1183,NO DATA,NO DATA,0.55,C,IL2,High Zone
10843,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,"Clinical Services - MRI and CT Suite, Radiology",Administration,1982,,,-,1124,NO DATA,NO DATA,0.74,B,IL4,High Zone
10865,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,Kitchen ,Administration,1982,,,-,993,NO DATA,NO DATA,0.74,B,IL4,High Zone
10822,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,"Admin Building - Entry Canopy, Corporate Services & Board room",Administration,1982,,,-,958,NO DATA,NO DATA,0.74,B,IL2,High Zone
10824,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,Boiler House - Boilerhouse,Industrial,1965,,,1,658,Average,2.62,1,A,IL4,High Zone
10892,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,Te Rito House - Child & Adolescent Mental Health,Mental Health,1982,,,-,582,NO DATA,NO DATA,NSA,NA,IL2,High Zone
10873,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,"Alzheimers Cancer Society, Alzheimers Storage Garage, Alzheimers Storage Shed, Alzhemers Deck, Cancer Soc Storage Garage",Hospital,1965,,,-,553,NO DATA,NO DATA,0.4,C,IL2,High Zone
10826,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,Boiler House - Boilerhouse Coal Store,Industrial,1965,,,-,458,NO DATA,NO DATA,0.8,A,IL2,High Zone
10867,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,Ko Matakerepo,Administration,1982,,,-,359,NO DATA,NO DATA,0.74,B,IL4,High Zone
10890,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,Sports & Social Club - Social Activities,Nil,1988,,,-,264,NO DATA,NO DATA,0.6,C,IL2,High Zone
10851,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,"Clinical services - Dialysis Unit, Tui te Ora  -  Long Term Conditions Unit",Hospital,2010,,,-,225,NO DATA,NO DATA,NSA,NA,IL4,High Zone
10885,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,Palliative Care ,Hospital,1988,,,-,208,NO DATA,NO DATA,0.6,C,IL2,High Zone
10907,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,Boilerhouse Water Treatment,Industrial,1965,,,1,174,Average,2.8,1,A,IL4,High Zone
10871,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,Medical Gases - Medical Gases,Industrial,1982,,,-,153,NO DATA,NO DATA,0.74,B,IL4,High Zone
10860,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,Generator House - Generator House,Industrial,1982,,,1,144,Good,1.96,0.74,B,IL4,High Zone
10830,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,Carpentry Storage Sheds 1 & 2,Industrial,1982,,,-,117,NO DATA,NO DATA,NSA,NA,IL1,High Zone
10883,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,Natural Gas Enclosure - Gas Supply & Meters,Industrial,1985,,,-,40,NO DATA,NO DATA,NSA,NA,IL4,High Zone
10861,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,Glasshouse - Glasshouse,Administration,1982,,,-,29,NO DATA,NO DATA,NSA,NA,IL1,High Zone
10859,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,GDC Council Pumphouse - Watermain Pump house,Industrial,1985,,,-,23,NO DATA,NO DATA,0.7,B,IL4,High Zone
10889,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,Security Building - Main Gate Booth,Administration,1982,,,-,5,NO DATA,NO DATA,1,A,IL1,High Zone
20018,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,Titiro Building (corner of Bright Street and Childers Road),Hospital,1978,,,-,0,NO DATA,NO DATA,0.4,C,IL2,High Zone
10825,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,Boiler House Bulk Liquid Oxygen,Industrial,1990,,,-,0,NO DATA,NO DATA,NSA,NA,IL4,High Zone
10864,Te Manawa Taki,18,Tairāwhiti,108,Gisborne Hospital,Infrastructure - not applicable,Industrial,1982,,,-,0,NO DATA,NO DATA,NSA,NA,IL4,High Zone
10908,Te Manawa Taki,18,Tairāwhiti,109,Matawai,"Clinic, Matawai - Leased to Turanga Health",Nil,1965,,,-,142,NO DATA,NO DATA,0.6,C,IL2,High Zone
10819,Te Manawa Taki,18,Tairāwhiti,123,TaiDHB Community - Dental,Oral Health Clinic (Ilminster) - Community Oral Health Services,Hospital,2009,,,-,119,NO DATA,NO DATA,NSA,NA,IL2,High Zone
10909,Te Manawa Taki,18,Tairāwhiti,110,Te Karaka,"Clinic, Te Karaka - Leased to Turanga Health",Nil,1910,,,-,302,NO DATA,NO DATA,0.6,C,IL2,High Zone
20017,Te Manawa Taki,18,Tairāwhiti,110,Te Karaka,Te Karaka Doctors residece,Residential,1978,,,-,0,NO DATA,NO DATA,0.6,C,IL2,High Zone
10915,Te Manawa Taki,13,Taranaki,77,Hawera Hospital,Hawera Hospital,Hospital,2001,,,-,3610,NO DATA,NO DATA,NSA,NA,IL4,Medium Zone
10916,Te Manawa Taki,13,Taranaki,77,Hawera Hospital,Hawera Whaiora + Ambulance Station,Administration,1957,,,-,925,NO DATA,NO DATA,NSA,NA,IL4,Medium Zone
10914,Te Manawa Taki,13,Taranaki,77,Hawera Hospital,Hawera Flats  / Overnight unit,Residential,1970,,,-,190,NO DATA,NO DATA,NSA,NA,IL2,Medium Zone
10917,Te Manawa Taki,13,Taranaki,79,Mokau Health Clinic,Mokau Health Clinic,Hospital,1960,,,-,107,Average,2.65,NSA,NA,IL2,Medium Zone
10919,Te Manawa Taki,13,Taranaki,80,Stratford Health Centre,Stratford Health Centre + Health Trust complex,Hospital,2001,,,-,580,Good,1.92,0.68,B,IL2,Medium Zone
10918,Te Manawa Taki,13,Taranaki,80,Stratford Health Centre,Stratford Ambulance Station,Administration,1995,,,-,150,Average,2.79,0.68,B,IL4,Medium Zone
10920,Te Manawa Taki,13,Taranaki,80,Stratford Health Centre,Stratford Oral Health Centre,Hospital,2001,,,-,0,Good,1.49,1,A,IL2,Medium Zone
10923,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Acute Services Building (ASB),Hospital,2014,,,-,14500,Good,1.51,1,A,IL4,Medium Zone
10935,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Clinical Services Block ,Hospital,1968,,,7,7510,Poor,3.11,0.1,E,IL4,Medium Zone
10971,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Special Services Block A,Hospital,1971,,,6,5980,Poor,3.03,0.15,E,IL4,Medium Zone
10962,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Older Peoples Health & Rehab and District Nursing,Hospital,1986,,,-,4870,Average,2.72,1,A,IL2,Medium Zone
10967,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Service Ducts & Tunnels ,Administration,1960,,,1,4470,Average,3,NSA,NA,IL3,Medium Zone
10927,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Block C,Hospital,1972,,,-,2940,Average,2.7,0.1,E,IL4,Medium Zone
10926,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Barrett Tabor Staff Hostel,Residential,1955,,,-,2660,Poor,3.61,0.25,D,IL2,Medium Zone
10975,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Te Puna Waiora - Mental Health Inpatient Unit,Mental Health,1987,,,2,2360,Average,2.37,0.89,A,IL3,Medium Zone
10957,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Medical & Oncology Outpatients & Mental Health Service,Hospital,1991,,,-,2360,Average,2.85,1,A,IL2,Medium Zone
20012,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Maternity Block - B,Hospital,1954,,,-,1702,NO DATA,NO DATA,0.3,D,IL4,Medium Zone
10973,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Stores & Orthotics,Administration,1994,,,-,1676,Average,2.65,0.35,C,IL4,Medium Zone
10953,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Laundry Building,Administration,1955,,,-,1610,Poor,3.38,0.2,D,IL2,Medium Zone
10934,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Child & Adolescent Community Centre,Hospital,1993,,,-,1520,Average,2.8,0.8,A,IL2,Medium Zone
10960,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Mortuary & Offices,Administration,1985,,,-,1410,Average,2.74,0.25,D,IL4,Medium Zone
10937,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Corporate Offices,Administration,1993,,,-,1408,Average,2.96,0.55,C,IL2,Medium Zone
10974,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Surgical Outpatients (ex Medical Block) - A,Hospital,1954,,,-,1356,Poor,3.45,1,A,IL2,Medium Zone
10932,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Central Block,Administration,1956,,,-,1077,Poor,3.29,0.25,D,IL4,Medium Zone
10954,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Link Main Entrance Building ,Administration,2014,,,-,1000,Very Good,0.98,1,A,IL3,Medium Zone
10956,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Maternity Block - A,Hospital,1954,,,5,568,Average,2.89,0.5,C,IL4,Medium Zone
20010,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Surgical Outpatients (ex Medical Block) - B,Hospital,1954,,,-,540,NO DATA,NO DATA,1,A,IL2,Medium Zone
10955,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Māori Health & Whaiora (was JMO),Hospital,1972,,,-,512,Average,2.8,0.47,C,IL2,Medium Zone
10961,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Neonatal Unit,Hospital,1995,,,-,433,Average,2.97,0.65,C,IL4,Medium Zone
10933,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Chapel ,Administration,1974,,,-,374,Poor,3.27,0.35,C,IL2,Medium Zone
10925,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Ambulance Station Control Building,Administration,1987,,,-,340,Poor,3.1,1.27,A+,IL4,Medium Zone
10940,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Engineering Offices,Industrial,1971,,,-,313,Average,2.9,0.6,C,IL2,Medium Zone
10942,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Engineering Workshop North,Industrial,1970,,,-,313,NO DATA,NO DATA,0.85,A,IL2,Medium Zone
10943,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Engineering Workshop South,Industrial,1970,,,-,313,NO DATA,NO DATA,0.7,B,IL2,Medium Zone
10952,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,ICT Building,Administration,2012,,,-,300,Good,1.64,NSA,NA,IL2,Medium Zone
10950,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Helicopter Hanger,Administration,2000,,,-,300,Good,1.77,0.5,C,IL4,Medium Zone
10965,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Quality & Risk ,Administration,1972,,,-,300,Average,3,0.6,C,IL2,Medium Zone
10966,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Recreation Complex,Administration,1977,,,-,275,Average,2.9,0.45,C,IL2,Medium Zone
20014,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Swimming Pool,Administration,1977,,,-,275,NO DATA,NO DATA,NSA,NA,IL2,Medium Zone
10972,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Staff Flats - 25 David Street,Residential,1972,,,-,250,Average,2.51,0.47,C,IL2,Medium Zone
10936,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Clinical Skills Centre,Administration,2008,,,-,250,Average,2.85,0.75,B,IL2,Medium Zone
10963,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Overnight Units - 29 David Street,Residential,1980,,,-,200,Average,2.98,1,A,IL2,Medium Zone
10922,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,126 - D Tukapa St - Project Maunga House,Administration,1950,,,-,162,Average,2.94,NSA,NA,IL2,Medium Zone
10921,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,126 - C Tukapa St - ICT Offices,Administration,2012,,,-,126,Good,1.72,NSA,NA,IL2,Medium Zone
10976,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Transformer Building Adjacent to Laundry,Industrial,1955,,,1,108,Average,2.99,1.01,A+,IL4,Medium Zone
10946,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Gardener's Shed,Administration,1975,,,-,102,Poor,3.25,NSA,NA,IL1,Medium Zone
10947,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Generator Building,Industrial,2007,,,-,100,Good,1.5,0.68,B,IL4,Medium Zone
10924,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Ambulance Station - Garage,Administration,1987,,,-,100,Average,2.29,1.27,A+,IL4,Medium Zone
10964,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Power Building,Industrial,1968,,,1,100,Poor,3.16,1.01,A+,IL4,Medium Zone
20008,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Special Services Block B,Administration,1971,,,-,100,NO DATA,NO DATA,0.5,C,IL4,Medium Zone
10959,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Mobility Garden,Hospital,2014,,,-,50,Very Good,0.8,NSA,NA,IL2,Medium Zone
10939,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Doctors Lounge & Overnight Accom,Residential,1991,,,-,50,Average,2.55,0.35,C,IL2,Medium Zone
10938,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Dangerous Goods Store,Industrial,1970,,,-,30,Average,2.43,0.7,B,IL3,Medium Zone
10931,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Bulk Liquid Oxygen Storage Facility,Industrial,1990,,,-,30,NO DATA,NO DATA,1,A,IL4,Medium Zone
10949,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Helicopter - Emergency (adjacent to Buildings 105 &107),Administration,1999,,,-,0,Good,1.6,NSA,NA,IL4,Medium Zone
10951,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Helicopter Main,Administration,2000,,,-,0,Average,2.09,NSA,NA,IL4,Medium Zone
10958,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,"Medical Records, & Alcohol & Drug",Administration,1986,,,-,0,Average,2.63,1,A,IL2,Medium Zone
10944,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Entrance Wing Building,Administration,1969,,,-,0,Poor,3.04,0.25,D,IL4,Medium Zone
10969,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Service Tunnel (Between B - 119A & B - 107),Administration,1969,,,-,0,NO DATA,NO DATA,0.3,D,IL4,Medium Zone
10928,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Boiler Chimney,Industrial,1987,,,-,0,Average,3,1,A,IL4,Medium Zone
10945,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Fire Water Tank Farm,Industrial,2013,,,-,0,Average,3,1.01,A+,IL4,Medium Zone
10929,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Boiler House ,Industrial,1968,,,-,0,Poor,4,0.2,D,IL4,Medium Zone
10948,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Generator Room,Industrial,1968,,,-,0,NO DATA,NO DATA,1,A,IL4,Medium Zone
10970,Te Manawa Taki,13,Taranaki,78,Taranaki Base Hospital,Service Tunnel (South of B - 104),Industrial,1969,,,-,0,NO DATA,NO DATA,0.25,D,IL4,Medium Zone
10911,Te Manawa Taki,13,Taranaki,122,TarDHB Community - Dental,Manukorihi Oral Health Facility - Waitara,Hospital,2008,,,-,0,Good,1.09,1,A,IL2,Medium Zone
10910,Te Manawa Taki,13,Taranaki,122,TarDHB Community - Dental,Inglewood Primary Oral Health Facility,Hospital,2008,,,-,0,Good,1.12,1,A,IL2,Medium Zone
10912,Te Manawa Taki,13,Taranaki,122,TarDHB Community - Dental,Rangiatea Oral Health Facility - Spotswood,Hospital,2008,,,-,0,Good,1.18,1,A,IL2,Medium Zone
10913,Te Manawa Taki,13,Taranaki,122,TarDHB Community - Dental,Te Henui Oral Health Facility - NP Girls College,Hospital,2008,,,-,0,Good,1.21,1,A,IL2,Medium Zone
10978,Te Manawa Taki,5,Waikato,81,Hamilton - Other Property,Buildings 1 & 2,Hospital,1949,1,1,2,1102,NO DATA,NO DATA,NSA,NA,IL3,Medium Zone
11005,Te Manawa Taki,5,Waikato,82,Hamilton Hospital,Meade Clinical Centre (outpatients),Hospital,2010,5,1,6,36920,Good,1.42,1,A,IL4,Medium Zone
11004,Te Manawa Taki,5,Waikato,82,Hamilton Hospital,Main Carpark Building ,Parking,2006,18,0,18,21960,Good,1.04,NSA,NA,IL3,Medium Zone
